"jour","mois","annee","typologie","influence","nom_poll","valeur_poll"
13,3,2023,"Périurbaine","Trafic","NOX",31.8
14,3,2023,"Périurbaine","Trafic","NOX",8.8
15,3,2023,"Périurbaine","Trafic","NOX",36
16,3,2023,"Périurbaine","Trafic","NOX",26.4
17,3,2023,"Périurbaine","Trafic","NOX",9.9
18,3,2023,"Périurbaine","Trafic","NOX",15.5
19,3,2023,"Périurbaine","Trafic","NOX",10.4
20,3,2023,"Périurbaine","Trafic","NOX",43.3
21,3,2023,"Périurbaine","Trafic","NOX",64.3
22,3,2023,"Périurbaine","Trafic","NOX",35.7
23,3,2023,"Périurbaine","Trafic","NOX",11.4
24,3,2023,"Périurbaine","Trafic","NOX",17.8
25,3,2023,"Périurbaine","Trafic","NOX",21.4
26,3,2023,"Périurbaine","Trafic","NOX",6.6
28,3,2023,"Périurbaine","Trafic","NOX",28
29,3,2023,"Périurbaine","Trafic","NOX",22.3
31,3,2023,"Périurbaine","Trafic","NOX",12.7
1,4,2023,"Périurbaine","Trafic","NOX",5
3,4,2023,"Périurbaine","Trafic","NOX",15.1
5,4,2023,"Périurbaine","Trafic","NOX",22.5
6,4,2023,"Périurbaine","Trafic","NOX",33.3
7,4,2023,"Périurbaine","Trafic","NOX",30.6
8,4,2023,"Périurbaine","Trafic","NOX",42.9
9,4,2023,"Périurbaine","Trafic","NOX",31.6
10,4,2023,"Périurbaine","Trafic","NOX",14.7
11,4,2023,"Périurbaine","Trafic","NOX",19.3
12,4,2023,"Périurbaine","Trafic","NOX",25.1
13,4,2023,"Périurbaine","Trafic","NOX",11.5
14,4,2023,"Périurbaine","Trafic","NOX",12.4
15,4,2023,"Périurbaine","Trafic","NOX",5.4
16,4,2023,"Périurbaine","Trafic","NOX",7.6
17,4,2023,"Périurbaine","Trafic","NOX",20.7
18,4,2023,"Périurbaine","Trafic","NOX",34
19,4,2023,"Périurbaine","Trafic","NOX",26.1
20,4,2023,"Périurbaine","Trafic","NOX",44.7
21,4,2023,"Périurbaine","Trafic","NOX",14.7
22,4,2023,"Périurbaine","Trafic","NOX",21.8
23,4,2023,"Périurbaine","Trafic","NOX",17.9
24,4,2023,"Périurbaine","Trafic","NOX",13.2
25,4,2023,"Périurbaine","Trafic","NOX",22.3
26,4,2023,"Périurbaine","Trafic","NOX",47.7
27,4,2023,"Périurbaine","Trafic","NOX",32.9
28,4,2023,"Périurbaine","Trafic","NOX",11.3
29,4,2023,"Périurbaine","Trafic","NOX",10
30,4,2023,"Périurbaine","Trafic","NOX",5.8
1,5,2023,"Périurbaine","Trafic","NOX",6
2,5,2023,"Périurbaine","Trafic","NOX",27.5
4,5,2023,"Périurbaine","Trafic","NOX",17.9
5,5,2023,"Périurbaine","Trafic","NOX",18.4
6,5,2023,"Périurbaine","Trafic","NOX",9
7,5,2023,"Périurbaine","Trafic","NOX",9.3
8,5,2023,"Périurbaine","Trafic","NOX",10.7
9,5,2023,"Périurbaine","Trafic","NOX",18.8
10,5,2023,"Périurbaine","Trafic","NOX",8.4
11,5,2023,"Périurbaine","Trafic","NOX",9.6
12,5,2023,"Périurbaine","Trafic","NOX",12.3
13,5,2023,"Périurbaine","Trafic","NOX",7.5
14,5,2023,"Périurbaine","Trafic","NOX",6.6
15,5,2023,"Périurbaine","Trafic","NOX",9.9
16,5,2023,"Périurbaine","Trafic","NOX",11.2
17,5,2023,"Périurbaine","Trafic","NOX",12.9
18,5,2023,"Périurbaine","Trafic","NOX",9.9
19,5,2023,"Périurbaine","Trafic","NOX",10.1
20,5,2023,"Périurbaine","Trafic","NOX",8.1
21,5,2023,"Périurbaine","Trafic","NOX",15.2
22,5,2023,"Périurbaine","Trafic","NOX",24.4
23,5,2023,"Périurbaine","Trafic","NOX",15.7
24,5,2023,"Périurbaine","Trafic","NOX",12.3
25,5,2023,"Périurbaine","Trafic","NOX",12.7
26,5,2023,"Périurbaine","Trafic","NOX",24.9
27,5,2023,"Périurbaine","Trafic","NOX",25.6
28,5,2023,"Périurbaine","Trafic","NOX",13.7
29,5,2023,"Périurbaine","Trafic","NOX",13
30,5,2023,"Périurbaine","Trafic","NOX",19.8
31,5,2023,"Périurbaine","Trafic","NOX",15
1,6,2023,"Périurbaine","Trafic","NOX",17
2,6,2023,"Périurbaine","Trafic","NOX",34
4,6,2023,"Périurbaine","Trafic","NOX",9.4
5,6,2023,"Périurbaine","Trafic","NOX",19.4
6,6,2023,"Périurbaine","Trafic","NOX",21
7,6,2023,"Périurbaine","Trafic","NOX",18.7
8,6,2023,"Périurbaine","Trafic","NOX",12.5
9,6,2023,"Périurbaine","Trafic","NOX",20.8
10,6,2023,"Périurbaine","Trafic","NOX",14.6
11,6,2023,"Périurbaine","Trafic","NOX",19.4
13,6,2023,"Périurbaine","Trafic","NOX",17.5
14,6,2023,"Périurbaine","Trafic","NOX",8.6
15,6,2023,"Périurbaine","Trafic","NOX",15
16,6,2023,"Périurbaine","Trafic","NOX",39.7
17,6,2023,"Périurbaine","Trafic","NOX",16.3
18,6,2023,"Périurbaine","Trafic","NOX",13.9
19,6,2023,"Périurbaine","Trafic","NOX",15.2
20,6,2023,"Périurbaine","Trafic","NOX",14.3
21,6,2023,"Périurbaine","Trafic","NOX",21.7
22,6,2023,"Périurbaine","Trafic","NOX",12.6
23,6,2023,"Périurbaine","Trafic","NOX",15.1
24,6,2023,"Périurbaine","Trafic","NOX",23.5
25,6,2023,"Périurbaine","Trafic","NOX",13.2
26,6,2023,"Périurbaine","Trafic","NOX",12.1
27,6,2023,"Périurbaine","Trafic","NOX",13.1
28,6,2023,"Périurbaine","Trafic","NOX",13.7
29,6,2023,"Périurbaine","Trafic","NOX",13
30,6,2023,"Périurbaine","Trafic","NOX",8.7
1,7,2023,"Périurbaine","Trafic","NOX",6.7
2,7,2023,"Périurbaine","Trafic","NOX",7.9
3,7,2023,"Périurbaine","Trafic","NOX",20.5
4,7,2023,"Périurbaine","Trafic","NOX",23.2
5,7,2023,"Périurbaine","Trafic","NOX",17.2
6,7,2023,"Périurbaine","Trafic","NOX",22.8
8,7,2023,"Périurbaine","Trafic","NOX",8.4
9,7,2023,"Périurbaine","Trafic","NOX",10.2
10,7,2023,"Périurbaine","Trafic","NOX",17.1
11,7,2023,"Périurbaine","Trafic","NOX",15.7
12,7,2023,"Périurbaine","Trafic","NOX",12.4
13,7,2023,"Périurbaine","Trafic","NOX",18.3
14,7,2023,"Périurbaine","Trafic","NOX",15
15,7,2023,"Périurbaine","Trafic","NOX",8.7
16,7,2023,"Périurbaine","Trafic","NOX",9
17,7,2023,"Périurbaine","Trafic","NOX",16.7
18,7,2023,"Périurbaine","Trafic","NOX",19.3
19,7,2023,"Périurbaine","Trafic","NOX",11
20,7,2023,"Périurbaine","Trafic","NOX",12.6
21,7,2023,"Périurbaine","Trafic","NOX",9.8
22,7,2023,"Périurbaine","Trafic","NOX",13.5
23,7,2023,"Périurbaine","Trafic","NOX",17.3
24,7,2023,"Périurbaine","Trafic","NOX",9.7
25,7,2023,"Périurbaine","Trafic","NOX",7.6
26,7,2023,"Périurbaine","Trafic","NOX",11.2
27,7,2023,"Périurbaine","Trafic","NOX",21.1
28,7,2023,"Périurbaine","Trafic","NOX",18.5
29,7,2023,"Périurbaine","Trafic","NOX",16
30,7,2023,"Périurbaine","Trafic","NOX",6.9
31,7,2023,"Périurbaine","Trafic","NOX",9.4
1,8,2023,"Périurbaine","Trafic","NOX",9.6
2,8,2023,"Périurbaine","Trafic","NOX",14.1
3,8,2023,"Périurbaine","Trafic","NOX",6.8
4,8,2023,"Périurbaine","Trafic","NOX",6.5
6,8,2023,"Périurbaine","Trafic","NOX",6.7
7,8,2023,"Périurbaine","Trafic","NOX",13.9
8,8,2023,"Périurbaine","Trafic","NOX",22.8
9,8,2023,"Périurbaine","Trafic","NOX",41.1
10,8,2023,"Périurbaine","Trafic","NOX",10.6
11,8,2023,"Périurbaine","Trafic","NOX",21.3
12,8,2023,"Périurbaine","Trafic","NOX",14.8
13,8,2023,"Périurbaine","Trafic","NOX",9.5
14,8,2023,"Périurbaine","Trafic","NOX",7.5
15,8,2023,"Périurbaine","Trafic","NOX",9.1
16,8,2023,"Périurbaine","Trafic","NOX",14.1
17,8,2023,"Périurbaine","Trafic","NOX",13.2
18,8,2023,"Périurbaine","Trafic","NOX",13.3
19,8,2023,"Périurbaine","Trafic","NOX",12.2
20,8,2023,"Périurbaine","Trafic","NOX",12.9
31,8,2023,"Périurbaine","Trafic","NOX",19
9,2,2024,"Périurbaine","Fond","NO2",8.2
9,2,2024,"Périurbaine","Industrielle","NO2",4.9
21,8,2023,"Périurbaine","Trafic","NOX",18.4
23,8,2023,"Périurbaine","Trafic","NOX",37.5
24,8,2023,"Périurbaine","Trafic","NOX",13.1
25,8,2023,"Périurbaine","Trafic","NOX",9.9
26,8,2023,"Périurbaine","Trafic","NOX",11.4
27,8,2023,"Périurbaine","Trafic","NOX",8.3
28,8,2023,"Périurbaine","Trafic","NOX",8.2
29,8,2023,"Périurbaine","Trafic","NOX",8.3
30,8,2023,"Périurbaine","Trafic","NOX",9.9
2,4,2024,"Périurbaine","Fond","NO",0.5
9,2,2024,"Périurbaine","Fond","PM10",49.1
9,2,2024,"Périurbaine","Trafic","NO2",11
4,10,2023,"Périurbaine","Fond","NO",0.3
4,10,2023,"Périurbaine","Industrielle","NO2",6.6
4,10,2023,"Périurbaine","Fond","NO2",4.1
18,10,2023,"Périurbaine","Fond","NO2",4.6
27,10,2023,"Périurbaine","Fond","O3",69.6
4,10,2023,"Périurbaine","Industrielle","NOX",11
21,11,2022,"Périurbaine","Fond","O3",32.6
23,11,2022,"Périurbaine","Fond","O3",48.6
24,11,2022,"Périurbaine","Fond","O3",53.1
25,11,2022,"Périurbaine","Fond","O3",48.6
26,11,2022,"Périurbaine","Fond","O3",54.7
27,11,2022,"Périurbaine","Fond","O3",40.2
28,11,2022,"Périurbaine","Fond","O3",43.5
29,11,2022,"Périurbaine","Fond","O3",59.5
30,11,2022,"Périurbaine","Fond","O3",42.8
1,12,2022,"Périurbaine","Fond","O3",40.5
2,12,2022,"Périurbaine","Fond","O3",20.2
3,12,2022,"Périurbaine","Fond","O3",33.6
4,12,2022,"Périurbaine","Fond","O3",29
5,12,2022,"Périurbaine","Fond","O3",27
6,12,2022,"Périurbaine","Fond","O3",29.1
7,12,2022,"Périurbaine","Fond","O3",26.6
8,12,2022,"Périurbaine","Fond","O3",33.5
9,12,2022,"Périurbaine","Fond","O3",27.6
10,12,2022,"Périurbaine","Fond","O3",38.3
11,12,2022,"Périurbaine","Fond","O3",33
12,12,2022,"Périurbaine","Fond","O3",32.6
13,12,2022,"Périurbaine","Fond","O3",38.1
14,12,2022,"Périurbaine","Fond","O3",27.7
15,12,2022,"Périurbaine","Fond","O3",24.7
16,12,2022,"Périurbaine","Fond","O3",21.7
18,12,2022,"Périurbaine","Fond","O3",26.4
19,12,2022,"Périurbaine","Fond","O3",55.6
20,12,2022,"Périurbaine","Fond","O3",72.2
21,12,2022,"Périurbaine","Fond","O3",51.8
22,12,2022,"Périurbaine","Fond","O3",49.7
23,12,2022,"Périurbaine","Fond","O3",45.8
24,12,2022,"Périurbaine","Fond","O3",32.9
25,12,2022,"Périurbaine","Fond","O3",28.4
26,12,2022,"Périurbaine","Fond","O3",38.9
27,12,2022,"Périurbaine","Fond","O3",39.8
28,12,2022,"Périurbaine","Fond","O3",26.3
29,12,2022,"Périurbaine","Fond","O3",35.2
3,1,2023,"Périurbaine","Fond","O3",31.4
4,1,2023,"Périurbaine","Fond","O3",29.5
5,1,2023,"Périurbaine","Fond","O3",54.3
30,12,2022,"Périurbaine","Fond","O3",23.4
31,12,2022,"Périurbaine","Fond","O3",36.3
2,1,2023,"Périurbaine","Fond","O3",63.7
6,1,2023,"Périurbaine","Fond","O3",22.2
7,1,2023,"Périurbaine","Fond","O3",44.9
8,1,2023,"Périurbaine","Fond","O3",42.4
9,1,2023,"Périurbaine","Fond","O3",77.2
10,1,2023,"Périurbaine","Fond","O3",60.4
11,1,2023,"Périurbaine","Fond","O3",51.4
12,1,2023,"Périurbaine","Fond","O3",52.5
13,1,2023,"Périurbaine","Fond","O3",65.1
14,1,2023,"Périurbaine","Fond","O3",35.3
15,1,2023,"Périurbaine","Fond","O3",49.3
16,1,2023,"Périurbaine","Fond","O3",63.9
18,1,2023,"Périurbaine","Fond","O3",68.4
19,1,2023,"Périurbaine","Fond","O3",60.8
20,1,2023,"Périurbaine","Fond","O3",60.5
21,1,2023,"Périurbaine","Fond","O3",67.1
22,1,2023,"Périurbaine","Fond","O3",57
23,1,2023,"Périurbaine","Fond","O3",34.8
24,1,2023,"Périurbaine","Fond","O3",34.3
25,1,2023,"Périurbaine","Fond","O3",35.2
26,1,2023,"Périurbaine","Fond","O3",35.8
27,1,2023,"Périurbaine","Fond","O3",38.8
28,1,2023,"Périurbaine","Fond","O3",40.6
29,1,2023,"Périurbaine","Fond","O3",32.9
30,1,2023,"Périurbaine","Fond","O3",51.5
31,1,2023,"Périurbaine","Fond","O3",63.5
1,2,2023,"Périurbaine","Fond","O3",56.3
2,2,2023,"Périurbaine","Fond","O3",54.1
3,2,2023,"Périurbaine","Fond","O3",47.4
4,2,2023,"Périurbaine","Fond","O3",65.7
5,2,2023,"Périurbaine","Fond","O3",57
6,2,2023,"Périurbaine","Fond","O3",55.2
7,2,2023,"Périurbaine","Fond","O3",46
8,2,2023,"Périurbaine","Fond","O3",49.5
9,2,2023,"Périurbaine","Fond","O3",56.6
10,2,2023,"Périurbaine","Fond","O3",50
12,2,2023,"Périurbaine","Fond","O3",57.7
13,2,2023,"Périurbaine","Fond","O3",57.1
14,2,2023,"Périurbaine","Fond","O3",53.8
15,2,2023,"Périurbaine","Fond","O3",57.3
16,2,2023,"Périurbaine","Fond","O3",39.2
17,2,2023,"Périurbaine","Fond","O3",31
18,2,2023,"Périurbaine","Fond","O3",44.6
19,2,2023,"Périurbaine","Fond","O3",39.8
20,2,2023,"Périurbaine","Fond","O3",47.3
21,2,2023,"Périurbaine","Fond","O3",41.9
22,2,2023,"Périurbaine","Fond","O3",45
23,2,2023,"Périurbaine","Fond","O3",56.6
24,2,2023,"Périurbaine","Fond","O3",59.5
25,2,2023,"Périurbaine","Fond","O3",44.4
26,2,2023,"Périurbaine","Fond","O3",68.3
27,2,2023,"Périurbaine","Fond","O3",58.3
28,2,2023,"Périurbaine","Fond","O3",55.8
1,3,2023,"Périurbaine","Fond","O3",47.2
2,3,2023,"Périurbaine","Fond","O3",47.9
3,3,2023,"Périurbaine","Fond","O3",57.2
4,3,2023,"Périurbaine","Fond","O3",59.6
5,3,2023,"Périurbaine","Fond","O3",66
6,3,2023,"Périurbaine","Fond","O3",64.4
7,3,2023,"Périurbaine","Fond","O3",60
9,3,2023,"Périurbaine","Fond","O3",49
10,3,2023,"Périurbaine","Fond","O3",79.6
11,3,2023,"Périurbaine","Fond","O3",57.4
12,3,2023,"Périurbaine","Fond","O3",72.4
13,3,2023,"Périurbaine","Fond","O3",56
14,3,2023,"Périurbaine","Fond","O3",84.6
15,3,2023,"Périurbaine","Fond","O3",69.6
16,3,2023,"Périurbaine","Fond","O3",80.8
17,3,2023,"Périurbaine","Fond","O3",86.6
18,3,2023,"Périurbaine","Fond","O3",71.5
19,3,2023,"Périurbaine","Fond","O3",75.2
20,3,2023,"Périurbaine","Fond","O3",67.7
22,3,2023,"Périurbaine","Fond","O3",54.6
23,3,2023,"Périurbaine","Fond","O3",67.6
24,3,2023,"Périurbaine","Fond","O3",66.9
25,3,2023,"Périurbaine","Fond","O3",78.1
26,3,2023,"Périurbaine","Fond","O3",76
27,3,2023,"Périurbaine","Fond","O3",84.3
28,3,2023,"Périurbaine","Fond","O3",77.1
29,3,2023,"Périurbaine","Fond","O3",80.2
30,3,2023,"Périurbaine","Fond","O3",60.4
31,3,2023,"Périurbaine","Fond","O3",65.8
1,4,2023,"Périurbaine","Fond","O3",82.9
2,4,2023,"Périurbaine","Fond","O3",73.9
3,4,2023,"Périurbaine","Fond","O3",63.1
4,4,2023,"Périurbaine","Fond","O3",66.2
5,4,2023,"Périurbaine","Fond","O3",68
6,4,2023,"Périurbaine","Fond","O3",68.3
7,4,2023,"Périurbaine","Fond","O3",77.5
9,4,2023,"Périurbaine","Fond","O3",82.4
10,4,2023,"Périurbaine","Fond","O3",76.5
11,4,2023,"Périurbaine","Fond","O3",85.1
12,4,2023,"Périurbaine","Fond","O3",77
13,4,2023,"Périurbaine","Fond","O3",88.1
14,4,2023,"Périurbaine","Fond","O3",81.2
15,4,2023,"Périurbaine","Fond","O3",89.7
16,4,2023,"Périurbaine","Fond","O3",90.3
17,4,2023,"Périurbaine","Fond","O3",70.8
18,4,2023,"Périurbaine","Fond","O3",71.9
19,4,2023,"Périurbaine","Fond","O3",86.8
20,4,2023,"Périurbaine","Fond","O3",86.5
21,4,2023,"Périurbaine","Fond","O3",86.3
22,4,2023,"Périurbaine","Fond","O3",88.5
23,4,2023,"Périurbaine","Fond","O3",59.6
24,4,2023,"Périurbaine","Fond","O3",84.4
25,4,2023,"Périurbaine","Fond","O3",83
26,4,2023,"Périurbaine","Fond","O3",68.1
27,4,2023,"Périurbaine","Fond","O3",75.9
28,4,2023,"Périurbaine","Fond","O3",69.8
29,4,2023,"Périurbaine","Fond","O3",55.6
30,4,2023,"Périurbaine","Fond","O3",55.6
1,5,2023,"Périurbaine","Fond","O3",72.8
2,5,2023,"Périurbaine","Fond","O3",92.8
4,5,2023,"Périurbaine","Fond","O3",89.1
5,5,2023,"Périurbaine","Fond","O3",79
6,5,2023,"Périurbaine","Fond","O3",74.4
7,5,2023,"Périurbaine","Fond","O3",69.7
8,5,2023,"Périurbaine","Fond","O3",69
9,5,2023,"Périurbaine","Fond","O3",60
10,5,2023,"Périurbaine","Fond","O3",81.8
11,5,2023,"Périurbaine","Fond","O3",80.6
12,5,2023,"Périurbaine","Fond","O3",61
13,5,2023,"Périurbaine","Fond","O3",62.6
14,5,2023,"Périurbaine","Fond","O3",65.2
15,5,2023,"Périurbaine","Fond","O3",105
16,5,2023,"Périurbaine","Fond","O3",90.9
17,5,2023,"Périurbaine","Fond","O3",87.1
18,5,2023,"Périurbaine","Fond","O3",73.2
19,5,2023,"Périurbaine","Fond","O3",71.2
20,5,2023,"Périurbaine","Fond","O3",49.2
21,5,2023,"Périurbaine","Fond","O3",55
22,5,2023,"Périurbaine","Fond","O3",68.7
23,5,2023,"Périurbaine","Fond","O3",70.8
24,5,2023,"Périurbaine","Fond","O3",57
25,5,2023,"Périurbaine","Fond","O3",69.6
26,5,2023,"Périurbaine","Fond","O3",83.3
27,5,2023,"Périurbaine","Fond","O3",92.3
29,5,2023,"Périurbaine","Fond","O3",73.9
30,5,2023,"Périurbaine","Fond","O3",86.9
31,5,2023,"Périurbaine","Fond","O3",85.1
1,6,2023,"Périurbaine","Fond","O3",96.4
2,6,2023,"Périurbaine","Fond","O3",96.2
3,6,2023,"Périurbaine","Fond","O3",82.6
4,6,2023,"Périurbaine","Fond","O3",69.2
5,6,2023,"Périurbaine","Fond","O3",66.6
6,6,2023,"Périurbaine","Fond","O3",67.5
7,6,2023,"Périurbaine","Fond","O3",69.3
8,6,2023,"Périurbaine","Fond","O3",66.7
9,6,2023,"Périurbaine","Fond","O3",53.7
11,6,2023,"Périurbaine","Fond","O3",65
12,6,2023,"Périurbaine","Fond","O3",59.2
13,6,2023,"Périurbaine","Fond","O3",47.9
14,6,2023,"Périurbaine","Fond","O3",77.5
15,6,2023,"Périurbaine","Fond","O3",109.8
16,6,2023,"Périurbaine","Fond","O3",124.4
17,6,2023,"Périurbaine","Fond","O3",111.9
18,6,2023,"Périurbaine","Fond","O3",104.4
19,6,2023,"Périurbaine","Fond","O3",92
20,6,2023,"Périurbaine","Fond","O3",96.2
21,6,2023,"Périurbaine","Fond","O3",96.1
22,6,2023,"Périurbaine","Fond","O3",89.1
23,6,2023,"Périurbaine","Fond","O3",86
24,6,2023,"Périurbaine","Fond","O3",103
25,6,2023,"Périurbaine","Fond","O3",107.8
26,6,2023,"Périurbaine","Fond","O3",94.3
27,6,2023,"Périurbaine","Fond","O3",76.2
29,6,2023,"Périurbaine","Fond","O3",82
30,6,2023,"Périurbaine","Fond","O3",67.7
1,7,2023,"Périurbaine","Fond","O3",60.7
2,7,2023,"Périurbaine","Fond","O3",71.5
3,7,2023,"Périurbaine","Fond","O3",65.5
4,7,2023,"Périurbaine","Fond","O3",58.6
5,7,2023,"Périurbaine","Fond","O3",59.3
6,7,2023,"Périurbaine","Fond","O3",60.7
7,7,2023,"Périurbaine","Fond","O3",82
8,7,2023,"Périurbaine","Fond","O3",95
9,7,2023,"Périurbaine","Fond","O3",84.7
10,7,2023,"Périurbaine","Fond","O3",82.4
11,7,2023,"Périurbaine","Fond","O3",65.9
12,7,2023,"Périurbaine","Fond","O3",57.7
13,7,2023,"Périurbaine","Fond","O3",65.7
14,7,2023,"Périurbaine","Fond","O3",78.3
15,7,2023,"Périurbaine","Fond","O3",83
16,7,2023,"Périurbaine","Fond","O3",74.2
17,7,2023,"Périurbaine","Fond","O3",78.4
18,7,2023,"Périurbaine","Fond","O3",67.6
19,7,2023,"Périurbaine","Fond","O3",81.2
20,7,2023,"Périurbaine","Fond","O3",90.7
21,7,2023,"Périurbaine","Fond","O3",74.3
22,7,2023,"Périurbaine","Fond","O3",79.2
24,7,2023,"Périurbaine","Fond","O3",70.2
25,7,2023,"Périurbaine","Fond","O3",77.1
26,7,2023,"Périurbaine","Fond","O3",71
27,7,2023,"Périurbaine","Fond","O3",62.3
28,7,2023,"Périurbaine","Fond","O3",76.7
29,7,2023,"Périurbaine","Fond","O3",71.4
30,7,2023,"Périurbaine","Fond","O3",67.8
31,7,2023,"Périurbaine","Fond","O3",86.7
1,8,2023,"Périurbaine","Fond","O3",73.9
2,8,2023,"Périurbaine","Fond","O3",71.4
3,8,2023,"Périurbaine","Fond","O3",79.3
4,8,2023,"Périurbaine","Fond","O3",70.7
5,8,2023,"Périurbaine","Fond","O3",76.9
6,8,2023,"Périurbaine","Fond","O3",76.9
7,8,2023,"Périurbaine","Fond","O3",79.9
8,8,2023,"Périurbaine","Fond","O3",77.3
9,8,2023,"Périurbaine","Fond","O3",82.6
10,8,2023,"Périurbaine","Fond","O3",93.2
11,8,2023,"Périurbaine","Fond","O3",88.9
12,8,2023,"Périurbaine","Fond","O3",92.3
13,8,2023,"Périurbaine","Fond","O3",63.4
14,8,2023,"Périurbaine","Fond","O3",61.5
15,8,2023,"Périurbaine","Fond","O3",73.6
16,8,2023,"Périurbaine","Fond","O3",81.5
18,8,2023,"Périurbaine","Fond","O3",86
19,8,2023,"Périurbaine","Fond","O3",87.6
20,8,2023,"Périurbaine","Fond","O3",92.1
21,8,2023,"Périurbaine","Fond","O3",96.5
22,8,2023,"Périurbaine","Fond","O3",96.8
23,8,2023,"Périurbaine","Fond","O3",102.5
24,8,2023,"Périurbaine","Fond","O3",92.5
25,8,2023,"Périurbaine","Fond","O3",76.7
26,8,2023,"Périurbaine","Fond","O3",75.6
27,8,2023,"Périurbaine","Fond","O3",57.4
28,8,2023,"Périurbaine","Fond","O3",71
29,8,2023,"Périurbaine","Fond","O3",78.1
3,10,2023,"Périurbaine","Fond","O3",54.2
4,10,2023,"Périurbaine","Fond","O3",62.7
31,8,2023,"Périurbaine","Fond","O3",70.4
2,11,2024,"Périurbaine","Trafic","NO",6.8
2,10,2023,"Périurbaine","Fond","O3",55.2
30,9,2023,"Périurbaine","Fond","O3",61
1,10,2023,"Périurbaine","Fond","O3",71
30,8,2023,"Périurbaine","Fond","O3",72.3
22,9,2022,"Périurbaine","Fond","O3",88.8
23,9,2022,"Périurbaine","Fond","O3",98.2
24,9,2022,"Périurbaine","Fond","O3",73.1
25,9,2022,"Périurbaine","Fond","O3",65.3
26,9,2022,"Périurbaine","Fond","O3",69.9
27,9,2022,"Périurbaine","Fond","O3",71.4
28,9,2022,"Périurbaine","Fond","O3",69.8
29,9,2022,"Périurbaine","Fond","O3",64.6
30,9,2022,"Périurbaine","Fond","O3",59.9
1,10,2022,"Périurbaine","Fond","O3",57.9
2,10,2022,"Périurbaine","Fond","O3",51.7
3,10,2022,"Périurbaine","Fond","O3",62.3
4,10,2022,"Périurbaine","Fond","O3",56.4
5,10,2022,"Périurbaine","Fond","O3",64.5
6,10,2022,"Périurbaine","Fond","O3",56.1
7,10,2022,"Périurbaine","Fond","O3",64.6
8,10,2022,"Périurbaine","Fond","O3",61.7
10,10,2022,"Périurbaine","Fond","O3",76.8
11,10,2022,"Périurbaine","Fond","O3",70.6
12,10,2022,"Périurbaine","Fond","O3",54
13,10,2022,"Périurbaine","Fond","O3",55.2
14,10,2022,"Périurbaine","Fond","O3",50.2
15,10,2022,"Périurbaine","Fond","O3",52.3
16,10,2022,"Périurbaine","Fond","O3",85.9
17,10,2022,"Périurbaine","Fond","O3",78.9
18,10,2022,"Périurbaine","Fond","O3",66.7
19,10,2022,"Périurbaine","Fond","O3",54.8
20,10,2022,"Périurbaine","Fond","O3",72.3
21,10,2022,"Périurbaine","Fond","O3",63.7
22,10,2022,"Périurbaine","Fond","O3",56.1
23,10,2022,"Périurbaine","Fond","O3",85.1
24,10,2022,"Périurbaine","Fond","O3",60
25,10,2022,"Périurbaine","Fond","O3",55.7
26,10,2022,"Périurbaine","Fond","O3",68.1
27,10,2022,"Périurbaine","Fond","O3",78.9
28,10,2022,"Périurbaine","Fond","O3",73.8
29,10,2022,"Périurbaine","Fond","O3",73.1
30,10,2022,"Périurbaine","Fond","O3",74.7
31,10,2022,"Périurbaine","Fond","O3",89
1,11,2022,"Périurbaine","Fond","O3",57.2
2,11,2022,"Périurbaine","Fond","O3",67.1
4,11,2022,"Périurbaine","Fond","O3",68.8
5,11,2022,"Périurbaine","Fond","O3",65.8
6,11,2022,"Périurbaine","Fond","O3",56.1
7,11,2022,"Périurbaine","Fond","O3",63.6
3,1,2023,"Périurbaine","Fond","O3",28
4,1,2023,"Périurbaine","Fond","O3",48.3
5,1,2023,"Périurbaine","Fond","O3",55.9
8,11,2022,"Périurbaine","Fond","O3",95.7
10,11,2022,"Périurbaine","Fond","O3",51.6
11,11,2022,"Périurbaine","Fond","O3",52.4
12,11,2022,"Périurbaine","Fond","O3",47.1
13,11,2022,"Périurbaine","Fond","O3",46.7
14,11,2022,"Périurbaine","Fond","O3",68.7
15,11,2022,"Périurbaine","Fond","O3",46.9
16,11,2022,"Périurbaine","Fond","O3",60.9
17,11,2022,"Périurbaine","Fond","O3",60.7
18,11,2022,"Périurbaine","Fond","O3",59
19,11,2022,"Périurbaine","Fond","O3",64.2
20,11,2022,"Périurbaine","Fond","O3",69.4
21,11,2022,"Périurbaine","Fond","O3",47.5
22,11,2022,"Périurbaine","Fond","O3",68.5
23,11,2022,"Périurbaine","Fond","O3",58.8
24,11,2022,"Périurbaine","Fond","O3",58.4
25,11,2022,"Périurbaine","Fond","O3",55.7
26,11,2022,"Périurbaine","Fond","O3",56.5
27,11,2022,"Périurbaine","Fond","O3",58.8
28,11,2022,"Périurbaine","Fond","O3",54.1
29,11,2022,"Périurbaine","Fond","O3",64.8
30,11,2022,"Périurbaine","Fond","O3",46.8
1,12,2022,"Périurbaine","Fond","O3",23.3
2,12,2022,"Périurbaine","Fond","O3",26.2
3,12,2022,"Périurbaine","Fond","O3",33.3
5,12,2022,"Périurbaine","Fond","O3",34.2
6,12,2022,"Périurbaine","Fond","O3",39.1
7,12,2022,"Périurbaine","Fond","O3",32.3
8,12,2022,"Périurbaine","Fond","O3",36.2
9,12,2022,"Périurbaine","Fond","O3",31.2
10,12,2022,"Périurbaine","Fond","O3",42.3
11,12,2022,"Périurbaine","Fond","O3",51.9
